level_0,index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily,X,Y
362,366,SPF_Oily,TAN-LUXE,THE GRADUAL Illuminating Gradual Tan Lotion,['33'],"-Raspberry Seed Oil: Moisturizes and conditions.
-Aloe Vera: Soothes and moisturizes.
-Cellutone Complex: Gives the look of firmer skin.

Water, Caprylic/Capric Triglyceride, C12-15 Alkyl Benzoate, Propylene Glycol, Dihydroxyacetone, Glyceryl Stearate, PEG-100 Stearate, Cetearyl Alcohol, Dimethicone, Erythrulose, Tocopheryl Acetate (Vitamin E Acetate), Aloe Barbedensis (Aloe) Leaf Juice, Rubus Idaeus (Raspberry) Seed Oil, Melanin, Xanthan Gum, Benzophenone-3, Benzophenone-4, Hydrolyzed Silk, Lecithin, Caffeine, Palmitoyal Carnitine, Fragrance, Limonene, Geraniol, Hexyl Cinnamal, Benzyl Salicylate, Butylphenyl Methylpropional, Tetrasodium EDTA, Glycerin, Caramel, Benzoic Acid, Phenoxyethanol, Dehydroacetic Acid.",1,1,1,1,10.368592,5.8450007
364,368,SPF_Oily,SOL DE JANEIRO,Bum Bum Sol Oil SPF 30,['38'],"Homosalate, Octocrylene, Octisalate Avobenzone, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cocos Nucifera (Coconut) Oil, Vitis Vinifera (Grape) Seed Oil, Neopentyl Glycol Diheptanoate, Octyldodecanol, Fragrance, Dicaprylyl Carbonate, Euterpe Oleracea (Açaí) Fruit Oil, Mica, Silica, Theobroma Grandiflorum (Cupuaçu) Seed Butter, Tin Oxide, Tocopherol, Tocopheryl Acetate, Calcium Aluminum Borosilicate, Iron Oxides, Titanium Dioxide.",0,0,0,1,-32.938347,40.575512
366,370,SPF_Oily,KIEHL'S SINCE 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,['61'],"-Vitamin E: Minimizes the look of pores.
-Sunscreen Actives (Avobenzone 3%, Homosalate 10.7%, Octisalate 6%, and Oxybenzone 3.9%): Helps protect skin from UV rays.

Water, Cyclopentasiloxane, Alcohol Denat., Silica, Dicaprylyl Ether, Styrene/Acrylates Copolymer, PEG-30 Dipolyhydroxystearate, Dimethicone, Cyclohexasiloxane, Polymethylsilsesquioxane, Nylon-12, Dicaprylyl Carbonate, Phenoxyethanol, Lauryl PEG/PPG-18/18 Methicone, Sodium Chloride, Caprylyl Glycol, PEG-8 Laurate, Poly C10-30 Alkyl Acrylate, Disteardimonium Hectorite, Tocopherol, Isostearyl Alcohol, P-Anisic Acid, Disodium EDTA, Dodecene, Poloxamer 407.",0,0,0,1,-39.35233,26.7671
367,371,SPF_Oily,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,['34'],"-Zinc Oxide 20%: Provides powerful UV protection from harmful rays; ideal for all skin types including sensitive.
-Astaxanthin-rich Algae Extract: A potent antioxidant that provides defense from oxidative damage.
-Sunflower Sprout Extract: Helps neutralize free radicals and exhibits strong anti-glycation properties.

Zinc Oxide 20%, Water, Caprylic/Capric Triglyceride, Dicaprylyl Carbonate, Pentylene Glycol, Glycerin, Steareth-2, Propanediol, Steareth-21, Polyhydroxystearic Acid, Cetearyl Alcohol, Silica, Sclerocarya Birrea Seed Oil, Aloe Barbadensis Leaf Extract, Chondrus Crispus Extract, Haematococcus Pluvialis Extract, Helianthus Annuus (Sunflower) Sprout Extract, Vitis Vinifera (Grape) Juice Extract, Helianthus Annuus (Sunflower) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Raspberry Seed Oil/Tocopheryl Succinate Aminopropanediol Esters, Hydrolyzed Wheat Protein, Tocopheryl Acetate, Tocopherol, Sea Water, Acetyl Glucosamine, Cetearyl Glucoside, Sodium Stearoyl Glutamate, Tetrahexyldecyl Ascorbate, Glycine, Sucrose, Lecithin, Triethoxycaprylylsilane, Xanthan Gum, Trisodium Ethylenediamine Disuccinate, Caprylhydroxamic Acid, Caprylyl Glycol, Phenoxyethanol, Chlorphenesin, Sodium Dehydroacetate, Iron Oxides (CI 77491).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,76.62141,-66.526924
368,372,SPF_Oily,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,['60'],"-Ethylhexyl Methoxycinnamate: 7%
-Titanium Dioxide: 4.15%
-Zinc Oxide: 9.8%

Phyllostachis Bambusoides Juice, Cyclopentasiloxane, Cyclohexasiloxane, Peg-10 Dimethicone, Phenyl Trimethicone, Butylene Glycol, Butylene Glycol Dicaprylate/Dicaprate, Alcohol, Arbutin, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Acrylates/Ethylhexyl Acrylate/Dimethicone Methacrylate Copolymer, Polyhydroxystearic Acid, Sodium Chloride, Polymethyl Methacrylate, Aluminium Hydroxide, Stearic Acid, Disteardimonium Hectorite, Triethoxycaprylylsilane, Ethylhexyl Palmitate, Lecithin, Isostearic Acid, Isopropyl Palmitate, Phenoxyethanol, Polyglyceryl-3 Polyricinoleate, Acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer, Dimethicone, Disodium Edta, Trimethylsiloxysilicate, Ethylhexyglycerin, Dimethicone/Vinyl Dimethicone Crosspolymer, Water, Silica, Camellia Japonica Seed Oil, Camillia Sinensis Leaf Extract, Caprylyl Glycol, 1,2-Hexanediol, Fragrance, Titanium Dioxide, Iron Oxides (Ci 77492, Ci 77491, Ci77499).",1,1,1,1,0.13321266,43.751637
369,373,SPF_Oily,JOSIE MARAN,Argan Daily Moisturizer SPF 47,['34'],"-Zinc Oxide 9.4%** and Titanium Dioxide 5.9%*: Provide sunscreen protection.
-100 Percent Pure Argan Oil: Hydrates and moisturizes skin with antioxidants and vitamin E.
-SunBoost ATB™: Supports sun protection while conditioning and nourishing the skin.
-Jojoba: Smooths and softens.
-Green Tea: Nourishes for youthful-, radiant-looking skin

Water**, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride**, Aloe Barbadensis Leaf Juice*, Polyglyceryl-6 Polyricinoleate**, Cyclopentasiloxane, Polysilicone-11, Argania Spinosa (Argan) Kernel Oil**, Glycerin**, Cera Alba (Beeswax)*, Coco-Caprylate/Caprate, Phenoxyethanol, Polyhydroxystearic Acid, Methicone, Alumina, Tocopheryl Acetate, Sodium Chloride**, Triethoxycaprylylsilane, Polyglyceryl-10 Laurate, Fragrance**, Bisabolol, Dimethicone, Simmondsia Chinensis (Jojoba) Seed Oil*, Laureth-12, Ethylhexylglycerin, Camellia Sinensis (Green Tea) Leaf Extract*, Citric Acid**, Potassium Sorbate**, Sodium Benzoate**.

**Natural.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,36.88952,-78.15091
370,374,SPF_Oily,LANCÔME,Rénergie Lift Multi-Action Ultra Dark Spot Correcting Cream SPF 30,['109'],"-Avobenzone (3%), Octisalate (5%), and Octocrylene (7%): Helps filter out the sun.

Avobenzone 3%, Octisalate 5%, Octocrylene 7%, Water, Glycerin, Dimethicone, Isononyl Isononanoate, Propanediol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Alcohol Denat., Bis-Peg-18 Methyl Ether Dimethyl Silane, Polyglyceryl-6 Distearate, Jojoba Esters, Tocopherol,Limnanthes Alba (Meadowfoam) Seed Oil, Acacia Decurrens Flower Wax, Guanosine, Cyathea Medullaris Leaf Extract, Sodium Hyaluronate, hydrolyzed linseed extract,Sodium Hydroxide, Sodium Dodecylbenzenesulfonate, Sodium Benzoate, Red 33, Sodium Levulinate, Phenoxyethanol, Adenosine, Peg-8 Laurate, Helianthus Annuus (Sunflower) Seed Wax, Polyglyceryl-3 Beeswax, Polyglycerin-3, Ammonium Acryloyldimethyltaurate/Steareth-25 Methacrylate Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethiconol, Limonene, Xanthan Gum, Benzyl Alcohol, Cinnamic Acid, Leontopodium Alpinum Flower/Leaf Extract, Capryloyl Salicylic Acid, Caprylyl Glycol, Geraniol, Disodium Stearoyl Glutamate, Disodium Edta, Cetyl Alcohol, Citric Acid, Potassium Sorbate, Scutellaria Baicalensis Root Extract, Levulinic Acid, Styrene/Acrylates Copolymer, Glyceryl Caprylate, Fragrance.",0,0,0,1,-49.72599,11.198783
371,375,SPF_Oily,DR. LARA DEVGAN SCIENTIFIC BEAUTY,Platinum Lip Plump SPF 30,['50'],"Founded by celebrity NYC plastic surgeon Dr. Lara Devgan, Scientific Beauty is widely regarded as the best in luxury, medical-grade skincare. Drawing on her experience treating patients from around the globe, Dr. Devgan has designed her products with clean, medical-grade beauty in mind: clinically proven ingredients with demonstrated efficacy and free from animal testing, additives, and impurities. From her cult-favorite lip-plumping gloss that has sold out nine times to her eyelash growth serum to her skin-changing serums and creams, each Dr. Devgan product is thoughtfully designed to bring the science of skin to the beauty of you.",0,0,0,1,-24.842272,18.268198
374,378,SPF_Oily,COOLA,Full Spectrum 360° Refreshing Water Mist Organic Face Sunscreen SPF 18,['36'],"-Avobenzone 2%, Homosalate 10%, Octisalate 5%, and Octocrylene 5.5%: Provides broad-spectrum UVA/UVB protection.
-Full Spectrum 360° Complex: Helps defend from damage from exposure to blue light, infrared, and pollution.
-Aloe and Coconut Water: Refreshes and hydrates skin.

Avobenzone 2%, Homosalate 10%, Octisalate 5%, and Octocrylene 5.5%. Aloe Barbadensis Leaf Extract (ORGANIC), Anisaldehyde, Benzyl Acetate, Butylene Glycol, Caprylic/Capric Triglyceride, Caprylyl Glycol, Cocos Nucifera (Coconut) Water (ORGANIC), Delta-Decalactone, Didecyldimonium Chloride, Ethyl Butyrate, Gamma-Nonalactone, Gamma-Octalactone, Heliotropine, Jasminum Sambac (Jasmine) Leaf Cell Extract, Juniperus Mexicana, Methyl Benzoate, Methylpropanediol, Nerolidol, Polyquaternium-80, Propanediol, Schinus Molle Extract, Sodium Hyaluronate, Sodium Phytate, Theobroma Cacao (Cocoa) Seed Extract, Tridecane, Triethyl Citrate, Undecane, Vanillin, Water.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,29.136204,-71.75813
375,379,SPF_Oily,MURAD,Essential-C Day Moisture Broad Spectrum SPF 30 PA+++,['65'],"-Avobenzone 3%
-Homosalate 6.5%
-Octinoxate 7.5%
-Octisalate 5%
-Oxybenzone 2%

Water, Butylene Glycol, Stearic Acid, Diisopropyl Sebacate, Cocoglycerides, Lauryl Lactate, Glyceryl Stearate, PEG-100 Stearate, Isodecyl Neopentanoate, Dimethicone, Cetyl Alcohol, Cetyl Phosphate, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Phospholipids, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Pelvetia Canaliculata Extract, Ectoin, Ginkgo Biloba Leaf Extract, Grape Seed Extract, Passiflora Incarnata Extract, Tetrahexyldecyl Ascorbate, Sodium PCA, Panthenol, Tripleurospermum Maritimum Extract, Zinc Gluconate, Ethyl Linoleate, Magnesium Aluminum Silicate, Xanthan Gum, Aminomethyl Propanol, Disodium EDTA, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Limonene*, Linalool *, Fragrance, Yellow 6 (CI 15985), Red 33 (CI 17200). *Allergen.",1,1,1,1,-43.836636,-14.571603
377,381,SPF_Oily,MURAD,Oil and Pore Control Mattifier Broad Spectrum SPF 45 PA++++,['42'],"-Oil-Trapping Microspheres: Deliver a smooth, soft-skin feel and reduce shine.
-Avocado and African Yellow Wood Bark Extracts: Help control oil and reduce oiliness.
-Chemical Sunscreens: Provide broad-spectrum UVA/UVB SPF 45 protection.

Water, Tapioca Starch, Polysilicone-11, Methyl Methacrylate Crosspolymer, Propanediol Dicaprylate, Butylene Glycol, Coconut Alkanes, Cetearyl Alcohol, C20-22 Alkyl Phosphate, Enantia Chlorantha Bark Extract, Butyl Avocadate, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Sodium Hyaluronate, Allantoin, Zinc Gluconate, Glycerin, Oleanolic Acid, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Coco-Caprylate/Caprate, Hydrogenated Lecithin, Coco-Glucoside, C20-22 Alcohols, Laureth-12, Polyacrylate Crosspolymer-6, Sodium Hydroxide, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Fragrance (Parfum), Limonene, Linalool, Citral.",0,0,0,1,-31.240038,-11.018645
378,382,SPF_Oily,ERBORIAN,CC Color Correcting & Redness Reducing Broad Spectrum SPF 25,['44'],"-Green Pigments: Help correct redness.
-Ethylhexyl Methoxycinnamate/Octinoxate, Titanium Dioxide, and Zinc Oxide: Protect against harmful UVA/UVB rays.

Water, Cyclomethicone, Dipropylene Glycol, Glycerin, PEG-10 Dimethicone, Methyl Trimethicone , CI 77891/Titanium Dioxide, C12-15 Alkyl Benzoate, Dimethicone, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Disteardimonium Hectorite, Magnesium Sulfate, Butylene Glycol, Centella Asiatica Extract, Talc, Dimethicone/Vinyl Dimethicone Crosspolymer, Aluminum Hydroxide, Trihydroxystearin, Phenoxyethanol, Mica, Methicone, Palmitic Acid, Stearic Acid, Ethylhexylglycerin, Tocopheryl Acetate, Polyester-1, Silica Dimethyl Silylate, Triethoxycaprylylsilane, Parfum/Fragrance, Hexyl Cinnamal, Alpha-isomethyl Ionone, Linalool, Citronellol, Geraniol, Eugenol, Limonene, CI 77492/Iron Oxides, CI 77288/Chromium Oxide Greens, CI 77491/Iron Oxides, CI 77499/Iron Oxides.",0,0,0,1,-27.93873,-28.772451
379,383,SPF_Oily,DR. JART+,Every Sun Day™ Mineral Sunscreen SPF 50+,['39'],"-Zinc Oxide: Protects against UV rays while soothing the skin at the same time.

Water, Cyclopentasiloxane, Zinc Oxide, Propanediol, Titanium Dioxide, Butylene Glycol Dicaprylate/Dicaprate, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Methyl Methacrylate Crosspolymer, Butyloctyl Salicylate, Caprylyl Methicone, Citrus Aurantium Dulcis (Orange) Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Litsea Cubeba Fruit Oil, 1,2-Hexanediol, Disteardimonium Hectorite, Magnesium Sulfate, Stearic Acid, Aluminum Hydroxide, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Triethoxycaprylylsilane, Sorbitan Caprylate, Glyceryl Caprylate, Ethylhexylglycerin, Tocopherol.",0,0,0,1,-20.04012,44.41295
381,385,SPF_Oily,DRUNK ELEPHANT,Umbra Tinte™ Physical Daily Defense Broad Spectrum Sunscreen SPF 30,['36'],"-Zinc Oxide 20%: Provides powerful UV protection from harmful rays; ideal for all skin types including sensitive.
-Astaxanthin-rich Algae Extract: A potent antioxidant that provides defense from oxidative damage.
-Sunflower Sprout Extract: Helps neutralize free radicals and exhibits strong anti-glycation properties.

Zinc Oxide 20%, Water, Caprylic/Capric Triglyceride, Dicaprylyl Carbonate, Glycerin, Pentylene Glycol, Steareth-2, Propanediol, Steareth-21, Polyhydroxystearic Acid, Cetearyl Alcohol, Silica, Sclerocarya Birrea Seed Oil, Aloe Barbadensis Leaf Extract, Chondrus Crispus Extract, Haematococcus Pluvialis Extract, Helianthus Annuus (Sunflower) Sprout Extract, Vitis Vinifera (Grape) Juice Extract, Helianthus Annuus (Sunflower) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Raspberry Seed Oil/Tocopheryl Succinate Aminopropanediol Esters, Hydrolyzed Wheat Protein, Tocopheryl Acetate, Tocopherol, Sea Water, Acetyl Glucosamine, Cetearyl Glucoside, Sodium Stearoyl Glutamate, Tetrahexyldecyl Ascorbate, Glycine, Sucrose, Lecithin, Triethoxycaprylylsilane, Xanthan Gum, Trisodium Ethylenediamine Disuccinate, Caprylhydroxamic Acid, Caprylyl Glycol, Sodium C14-16 Olefin Sulfonate, Phenoxyethanol, Chlorphenesin, Sodium Dehydroacetate, Iron Oxides. (CI 77491, CI 77492, CI 77499).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,79.48967,-70.98098
382,386,SPF_Oily,ISLE OF PARADISE,"Glow Clear, Color Correcting Self-Tanning Mousse",['29'],"Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,50.677505,-70.14034
387,391,SPF_Oily,COOLA,Classic Body Organic Sunscreen Spray SPF 50 Fragrance-Free,['25'],"-Avobenzone 3%, Octocrylene 10%, and Octisalate 5%: Sunscreen.

Alcohol (Organic), Algae (Organic) Extract, Aloe Barbadensis (Organic) Leaf Extract, Butyloctyl Salicylate, Cucumis Sativus (Organic Cucumber) Fruit Extract, Fragaria Vesca (Organic Strawberry) Fruit Extract, Glycerin (Organic), Va/Butyl Maleate/Isobornyl Acrylate Copolymer, Water.",1,1,1,1,-32.95789,32.269066
388,392,SPF_Oily,PERRICONE MD,Vitamin C Ester Photo-Brightening Moisturizer SPF 30,"['69', '48']","Water, Glycerin, Cyclopentasiloxane, Dimethicone, Pentylene Glycol, Ethylhexyl Methoxycrylene, Polyester-8, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Benzyl Alcohol, Aluminum Hydroxide, Stearic Acid, Diethylhexyl Syringylidenemalonate, Hydrogenated Lecithin, Isohexadecane, Bisabolol, Tetrahexyldecyl Ascorbate, Phenoxyethanol, Polysilicone-11, Polysorbate 60, Caprylic/Capric Triglyceride, Sodium Benzoate. Potassium Sorbate, Xanthan Gum, Hydrogenated Phosphatidylcholine, Thioctic Acid, Astaxanthin.",0,0,0,1,-29.239313,10.5711975
