level_0,index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily,X,Y
406,410,SPF_Oily,COOLA,Organic Sunless Tan Anti-Aging Face Serum,['54'],"-Dihydroxyacetone: Derived from sugar beet, this DHA is an Eco-Cert-approved, natural-tanning ingredient.
-Centella Asiatica Meristem Cell Culture: Derived from the Gotu Kola plant, it helps nurture skin and reduce the look of of skin aging.
-Hyaluronic Acid: Known to bind moisture to the skin and help keep skin soft and supple.

Water (Aqua), Propanediol, Dihydroxyacetone, Glycerin, Aloe Barbadensis Leaf Juice Powder*, Heptyl Undecylenate, Argan Oil, Polyglyceryl-6 Esters, Centella Asiatica Meristem Cell Culture, Hydrolyzed Algin, Caprylic/Capric Glycerides Polyglycerin-10 Esters, Sodium Hyaluronate, Chlorella Vulgaris Extract, Hibiscus Sabdariffa Flower Extract*, Chamomilla Recutita (Matricaria) Flower Extract*, Ascorbyl Palmitate, Vitis Vinifera (Grape) Seed Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Cetearyl Glucoside, Alcohol Denat.**, Maris Aqua, Polyglyceryl-4 Caprate, Cyamopsis Tetragonoloba (Guar) Gum, Xanthan Gum, Fragrance, Gluconolactone, Potassium Sorbate, Sodium Benzoate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,170.05095,-83.02885
408,412,SPF_Oily,CLINIQUE,Acne Solutions™ BB Cream SPF 40,['39'],"-Mica and Titanium Dioxide: Light-diffusing particles that immediately brighten skin.
-Silica: Absorbs oil and leaves a natural matte finish.

Octinoxate 7.5% , Octisalate 2.0% , Titanium Dioxide 1.6%Water , Methyl Trimethicone , Alcohol , Ethylhexyl Palmitate , Peg-9 Polydimethylsiloxyethyl Dimethicone , Propanediol , Glycerin , Glyceryl Caprylate , Peg-3 Dimethicone , Dimethicone , Tocopheryl Acetate , Lecithin , Triethoxycaprylylsilane , Stearyl Glycyrrhetinate , Sorbitan Sesquiisostearate , Sodium Hyaluronate , Pyridoxine Hcl , Stearic Acid , Hesperidin Methyl Chalcone , Palmitoyl Tetrapeptide-7 , Sodium Chloride , Aluminum Hydroxide , Steareth-20 , Dipeptide-2 , Silica , Sodium Citrate , Phenoxyethanol , [+/- Mica , Iron Oxides (Ci 77491) , Iron Oxides (Ci 77492) , Iron Oxides (Ci 77499) , Titanium Dioxide (Ci 77891)].",0,0,0,1,-73.23812,-46.503273
409,413,SPF_Oily,SOL DE JANEIRO,My Sol Stick SPF 50,['26'],"-Cupuaçu Butter: Full of fatty-acids; phytosterols and polyphenols lock in moisture to help restore skin’s elasticity.
-Açaí Oil: An antioxidant powerhouse that helps keep skin look and feel young.
-Coconut Oil: Melts easily into skin to soften, condition, and moisturize.

Homosalate, Octocrylene, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Calcium Aluminum Borosilicate, Cocos Nucifera (Coconut) Oil, Dicaprylyl Carbonate, Euterpe Oleracea (Acaí) Fruit Oil, Fragrance, Iron Oxides, Mica, Neopentyl Glycol Diheptanoate, Octyldodecanol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Silica, Theobroma Grandiflorum (Cupuaçu) Seed Butter, Tin Oxide, Titanium Dioxide, Tocopherol, Tocopheryl Acetate, Vitis Vinifera (Grape) Seed Oil.",0,0,0,1,7.2758317,53.98025
410,414,SPF_Oily,ST. TROPEZ,Self Tan Purity Vitamins Bronzing Water Body Mist,['42'],"-100% Vegan and Natural Tanning Active: Customizable tanning agent that fades evenly.
-Vitamin C and D Boosters: Brighten skin, protect against environmental stressors, and mimic the effects of sunshine without harmful UV rays.
-Hyaluronic Acid: Provides up to 24 hours of hydration.

Aqua (Water/ Eau), Dihydroxyacetone, PEG-40 Hydrogenated Castor Oil, Polysorbate 20, Glycerin, Betaine, Phenoxyethanol, Parfum (Fragrance), Citrus Nobilis (Mandarin Orange) Fruit Extract, Sodium Metabisul_te, Beta Vulgaris (Beet) Root Extract, Fructooligosaccharides, Linalool, Ethylhexylglycerin, Propylene Glycol Dicaprylate/ Dicaprate, Potassium Lactate, Limonene, Citronellol, Terminalia Ferdinandiana Seed Oil, Hexyl Cinnamal, Lactic Acid, Hydrolyzed Hyaluronic Acid, Persea Gratissima (Avocado) Fruit Extract, Potassium Sorbate, Hibiscus Sabdariffa Flower Extract, Sodium Benzoate.",0,0,0,1,-62.66515,70.91865
413,417,SPF_Oily,SMASHBOX,Camera Ready BB Cream SPF 35,['42'],"Octinoxate 7.50%, Octisalate 4.00%, Oxybenzone 2.50%, Titanium Dioxide 1.10%, Water, Dimethicone, Butylene Glycol, Phenyl Trimethicone, Pentylene Glycol, Glyceryl Stearate, Behenyl Alcohol, Trioctyldodecyl Citrate, Polymethylsilsesquioxane, Octyldodecyl Stearoyl Stearate, Peg-40 Stearate, Polyglyceryl-10 Pentastearate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Cucumis Sativus (Cucumber) Fruit Extract, Laminaria Saccharina Extract, Pyrus Malus (Apple) Fruit Extract, Scutellaria Baicalensis Root Extract, Polyquaternium-51, Acetyl Hexapeptide-8, Trehalose, Oryzanol, Octyldodecyl Neopentanoate, Urea, Polyglyceryl-6 Polyricinoleate, Propylene Glycol Laurate, Glycyrrhetinic Acid, Tocopheryl Acetate, Sucrose, Glycerin, Sodium Stearoyl Lactylate, Caffeine, Linoleic Acid, Cholesterol, Lecithin, Squalane, Sodium Pca, Isopropyl Titanium Triisostearate, Propylene Glycol Stearate, Stearic Acid, Polysorbate 20, Sorbitan Laurate, Xanthan Gum, Aluminum Hydroxide, Sodium Hyaluronate, Silica, Disodium Edta, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sodium Dehydroacetate, Chlorphenesin, Phenoxyethanol, [+/- Titanium Dioxide (Ci 77891), Zinc Oxide (Ci 77947), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Mica]",0,0,0,1,-52.053486,148.41647
415,419,SPF_Oily,COOLA,Sunless Tan Firming Lotion,['46'],"Water, Caprylic/Capric Triglyceride, Dihydroxyacetone, Carthamus Tinctorius (Safflower) Seed Oil*, Propanediol, Polyglyceryl-2 Stearate, Cetearyl Alcohol, Glycerin**, Coco-Caprylate, Aloe Barbadensis Leaf Juice Powder*, Butyrospermum Parkii (Shea Butter)*, Caffeine, Alaria Esculenta Extract, Pisum Sativum (Pea) Extract, Lavandula Angustifolia (Lavender) Flower Extract*, Hydrolyzed Adansonia Digitata Seed Protein, Glyceryl Stearate, Simmondsia Chinensis (Jojoba) Seed Oil*, Tocopherol, Cetearyl Glucoside, Stearyl Alcohol, Citric Acid, Carrageenan, Fragrance, Gluconolactone, Potassium Sorbate, Sodium Benzoate. *Ingredients from organic farming. **Ingredients made using organic ingredients.",0,0,0,1,-14.288817,72.6258
416,420,SPF_Oily,CLINIQUE,Even Better Skin Tone Correcting Moisturizer Broad Spectrum SPF 20,['50'],"Water, Butyloctyl Salicylate, Nylon-12, Octyldodecyl Neopentanoate, Behenyl Alcohol, Myristyl Myristate, Saccharomyces Cerevisiae Extract, Ascorbyl Glucoside, Cetyl Esters, Butylene Glycol, Polyethylene, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Yeast Extract\Faex\Extrait De Levure, Betula Alba (Birch) Bark Extract, Cucumis Sativus (Cucumber) Fruit Extract, Scutellaria Baicalensis Root Extract, Pyrus Malus (Apple) Fruit Extract, Trametes Versicolor Extract, Triticum Vulgare (Wheat Bran) Extract, Saccharomyces Lysate Extract, Punica Granatum (Pomegranate) Juice Extract, Olea Europaea (Olive) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Oryza Sativa (Rice) Bran Extract, Citrus Grandis (Grapefruit) Peel Extract, Peg-6, Cholesterol, Dimethicone, Glyceryl Stearate, Peg-100 Stearate, Glycerin, Di-Ppg-2 Myreth-10 Adipate, Steareth-21, Caffeine, Sodium Rna, Cellulose, Acetyl Glucosamine, Simethicone, Tromethamine, Sucrose, Di-C12-18 Alkyl Dimonium Chloride, Salicylic Acid, Sodium Hyaluronate, Tocopheryl Acetate, Trisiloxane, Linoleic Acid, Caprylyl Glycol, Sodium Sulfite, Sodium Metabisulfite, Magnesium Ascorbyl Phosphate, Betaine, Trehalose, Hexylene Glycol, Dipotassium Glycyrrhizate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Disodium Edta, Phenoxyethanol, Polyaminopropyl Biguanide.

Ingredients are subject to change at the manufacturer's discretion. For the most complete and up-to-date list of ingredients, refer to the product packaging.",0,0,0,1,-156.1529,1.3430129
417,421,SPF_Oily,MURAD,Invisiblur™ Perfecting Shield Broad Spectrum SPF 30 PA+++,['65'],"Skincare is Healthcare
As a dermatologist and pharmacist, Dr. Murad saw his patients transform because of his industry-first products and whole-person wellness programs. Today, we continue to innovate clinically proven, cruelty-free formulas so our products, like your skin, just keep getting better.",1,1,1,1,-38.19531,48.337486
418,422,SPF_Oily,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Bright SPF 30 Skin Tone Correcting Oil-Free Moisturizer,['59'],"-Rosa Roxburghii: A natural skin brightener.
-Avobenzone 3%, Homosalate 5%, Octisalate 5%, and Octocrylene 2.70%

Water, Butyloctyl Salicylate, Behenyl Alcohol, Nylon-12, Octyldodecyl Neopentanoate, Butylene Glycol, Dimethicone, Myristyl Myristate, Cetyl Esters, Ascorbyl Glucoside, Polyethylene, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Citrus Aurantium Dulcis (Orange) Peel Oil*, Pelargonium Graveolens Flower Oil*, Cananga Odorata Flower Oil*, Eugenia Caryophyllus (Clove) Bud Oil*, Rosa Damascena Flower Oil*, Jasminum Officinale (Jasmine) Oil*, Viola Odorata Flower/Leaf Extract, Polianthes Tuberosa Extract, Farnesol, Eugenol, Benzyl Salicylate, Citronellol, Citral, Benzyl Benzoate, Geraniol, Rosa Roxburghii Fruit Extract, Paeonia Albiflora (Peony) Root Extract, Molasses Extract\Saccharum Officinarum\Extrait De Mélasse, Citrus Grandis (Grapefruit) Peel Extract, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Palmaria Palmata Extract, Morus Nigra (Mulberry) Root Extract, Punica Granatum (Pomegranate) Fruit Juice, Scutellaria Baicalensis Root Extract, Hydrolyzed Rice Bran Extract, Gentiana Lutea (Gentian) Root Extract, Curcuma Longa (Turmeric) Root Extract, Vitis Vinifera (Grape) Fruit Extract, Sucrose**, Glyceryl Stearate, Peg-100 Stearate, Peg-6, Glycerin, Cholesterol, Linoleic Acid, Salicylic Acid, Di-Ppg-2 Myreth-10 Adipate, Sodium Hyaluronate, Betaine, Dipotassium Glycyrrhizate, Steareth-21, Trehalose, Tocopheryl Acetate, Myristyl Laurate, Trisiloxane, Di-C12-18 Alkyl Dimonium Chloride, Caprylyl Glycol, Squalane, Myristyl Alcohol, Tromethamine, Sodium Dehydroacetate, Hexylene Glycol, Sodium Hydroxide, Phenoxyethanol, Mica*, Essential Oil**, Organic Sucrose (Brown Sugar).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,86.63284,-152.0667
419,423,SPF_Oily,ST. TROPEZ,Gradual Tan Watermelon Infusion Body Lotion,['25'],"Water, Paraffinum Liquidum (Mineral Oil), Alcohol Denat., Dihydroxyacetone, Isopropyl Myristate, Ceteareth-20, Cetearyl Alcohol, Glyceryl Stearate, Glycerin, Dimethyl Isosorbide, PEG-100 Stearate, Parfum (Fragrance), Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Phenoxyethanol, Polysorbate 60, Cetyl Alcohol, Cocos Nucifera (Coconut) Oil, Ethoxydiglycol, Lactobacillus/Arundinaria Gigantea Ferment Filtrate, Caprylyl Glycol, Magnesium Aluminum Silicate, Bertholletia Excelsa Seed Oil, Linalool, Sorbitan Isostearate, Citric Acid, Hydrolyzed Hyaluronic Acid, Citrullus Lanatus (Watermelon) Fruit Juice, Leuconostoc/Radish Root Ferment Filtrate, Alpha-Isomethyl Ionone, Sodium Benzoate, Benzyl Alcohol, Lactic Acid, Potassium Sorbate.",0,0,0,1,-81.446434,23.16679
421,425,SPF_Oily,SHISEIDO,Ultimate Sun Protector Cream SPF 50+ Face Sunscreen,['40'],"-HeatForce Technology: A heat-sensing essence in the cream that becomes activated by external heat, forming a stronger barrier.
-WetForce Technology: Negative ions in the formula combine with positive ions in perspiration and water to create an additional layer of invisible sun protection.
-Octisalate 5%, Octocrylene 7%, Titanium Dioxide 3.8%, and Zinc Oxide 19.4%: Sunscreens.

Water, Dimethicone, Sd Alcohol 40-B, Isopropyl Myristate, Peg/Ppg-9/2 Dimethyl Ether, Methyl Methacrylate Crosspolymer, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Glycerin, Isohexadecane, Polybutylene Glycol/Ppg-9/1 Copolymer, Isododecane, Trimethylsiloxysilicate, Disteardimonium Hectorite, Dextrin Palmitate, Peg/Ppg-14/7 Dimethyl Ether, Saxifraga Sarmentosa Extract, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Ononis Spinosa Root Extract, Sodium Hyaluronate, Sophora Angustifolia Root Extract, Aluminum Hydroxide, Silica, Hydrogen Dimethicone, Stearic Acid, Sorbitan Sesquiisostearate, Carboxydecyl Trisiloxane, Trisodium Edta, Butylene Glycol, Alcohol, Polymethylsilsesquioxane, Talc, Tocopherol, Bht, Sodium Metabisulfite, Peg-6, Syzygium Jambos Leaf Extract, Phenoxyethanol, Fragrance.",0,0,0,1,-156.355,101.36244
423,427,SPF_Oily,KORRES,Greek Yoghurt Calming + Cooling Gel,['26'],"-Real Greek Yoghurt: Delivers a soothing, cooling sensation with a super dose of probiotics to nurture your skin.

Aqua/Water/Eau, Glycerin, Yogurt, Hydrogenated Polyisobutene, Butylene Glycol, Dicaprylyl Carbonate, Pentylene Glycol, Sodium Acrylates Copolymer, Panthenol, Hydrogenated Polydecene, Laureth-9, Menthyl Lactate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Amorphophallus Konjac Root Extract, Calendula Officinalis Flower Extract, Ceratonia Siliqua Gum, Citric Acid, Epilobium Angustifolium Flower/Leaf/Stem Extract, Ethylhexylglycerin, Foeniculum Vulgare (Fennel) Seed Extract, Glyceryl Polyacrylate, Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Oil, Hydrolyzed Jojoba Esters, Lactic Acid, Phospholipids, Polyglyceryl-10 Stearate, Tocopherol, Benzyl Alcohol, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Sodium Dehydroacetate, Sodium Metabisulfite, Alpha-Isomethyl Ionone, Amyl Cinnamal, Benzyl Salicylate, Citronellol, Coumarin, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Isoeugenol, Limonene, Linalool, Parfum/Fragrance.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,81.10117,-83.892525
424,428,SPF_Oily,TAN-LUXE,THE WATER Hydrating Self-Tan Water,['47'],"-Eco-Cert Organic DHA tanning active: Provides a natural-looking tan.
-Vitamins B, C, and E: Visibly nourish and illuminate.
-Raspberry Seed Oil: Moisturizes and conditions.
-Aloe Vera: Soothes.

Water, Propylene Glycol, Dihydroxyacetone, Glycerin, Ethoxydiglycol, Aloe Barbadensis Leaf Juice, Erythrulose, Ascorbic Acid, Tocopheryl Acetate (Vitamin E Acetate), Rubus Idaeus (Raspberry) Seed Oil, Hydrolyzed Silk, Lecithin, Caffeine, Palmitoyl Carnitine, PEG-40 Hydrogenated Castor Oil, Glycereth-26, Panthenol, Fragrance, Limonene, Geraniol, Hexyl Cinnamal, Linalool, Hydroxycitronellal, Benzoic Acid, Phenoxyethanol, Triethylene Glycol.",1,1,1,1,-87.31668,41.591793
426,430,SPF_Oily,CLINIQUE,Moisture Surge™ Sheertint Hydrator Broad Spectrum SPF 25,['39'],"Water\Aqua\Eau, Ethylhexyl Methoxycinnamate, C12-15 Alkyl Benzoate, Ethylhexyl Salicylate, Titanium Dioxide, Zinc Oxide, Caprylyl Methicone, Neopentyl Glycol Diheptanoate, Butylene Glycol, Pentylene Glycol, Glycerin, Polyglyceryl-10 Pentastearate, Hydrogenated Lecithin, Behenyl Alcohol, Peg-100 Stearate, Sucrose, Laminaria Saccharina Extract, Cucumis Sativus (Cucumber) Fruit Extract, Aloe Barbadensis Leaf Water, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Caffeine, Tocopheryl Acetate, Isohexadecane, Lecithin, Sodium Stearoyl Lactylate, Propylene Glycol Dicaprate, Sodium Hyaluronate, Helianthus Annuus (Sunflower) Seedcake, Trehalose, Isostearic Acid, Polyhydroxystearic Acid, Polysorbate 80, Dimethicone, Xanthan Gum, Polyethylene, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Silica, Disodium Edta, Tetrasodium Edta, Bht, Phenoxyethanol, [+/- Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Titanium Dioxide (Ci 77891)].",0,0,0,1,-29.048101,130.66533
429,433,SPF_Oily,COOLA,Makeup Setting Spray Organic Sunscreen SPF 30,['36'],"-Hyaluronic Acid: Known to bind moisture to the skin and helps promote soft, supple skin.
-Juniper, Date Palm, and Peony Plant Cell Extracts: Offer powerful antioxidant protection while nurturing the skin barrier and maintaining hydration.
-Organic Aloe Vera: Helps hydrate and helps to soothe skin.

Avobenzone 2.8%, Homosalate 3.5%, Octisalate 3.9%, Alcohol (Organic), Aloe Barbadensis Leaf Extract (Organic), Algae Extract (Organic), Citrus Aurantium Dulcis (Organic Orange) Fruit Water, Cucumis Sativus (Organic Cucumber) Fruit Extract, Dicaprylyl Carbonate, Diisopropyl Adipate, Ethyl Ferulate, Flavor, Glycerin (Organic), Helianthus Annuus (Sunflower) Seed Oil, Isodecyl Neopentanoate, Juniperus Communis Callus Extract, Paeonia Lactiflora Leaf Cell Extract, Phoenix Dactilyfera (Date) Leaf Cell Extract, Pvp, Silica Silylate, Sodium Hyaluronate, Water.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,113.577415,-113.17081
430,434,SPF_Oily,DR. JART+,Black Label Detox BB Beauty Balm,['36'],"Water, Cyclopentasiloxane, Phenyl Trimethicone, Methylpropanediol, Caprylic/Capric Triglyceride, Cyclomethicone, Glycerin, Lauryl PEG-10 Tris(Trimethylsiloxy)silylethyl Dimethicone, Niacinamide, Dipentaerythrityl Hexahydroxystearate/hexastearate/hex Arosinate, Butylene Glycol Dicaprylate/dicaprate, Dimethicone/vinyl Dimethicone Crosspolymer, Pentylene Glycol, Disteardimonium Hectorite, Diisostearyl Malate, Isoeicosane, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Synthetic Fluorphlogopite, Magnesium Sulfate, Iron Oxides, Silica Dimethyl Silylate, Acrylates/dimethicone Copolymer, Triethoxycaprylylsilane, Oryza Sativa (Rice) Bran Oil, Vegetable Oil, Caprylyl Glycol, Glyceryl Caprylate, Aminopropyl Dimethicone, Rhus Succedanea Fruit Wax, Helianthus Annuus (Sunflower) Seed, Oryza Sativa (Rice) Bran Wax, Polymethylsilsesquioxane, Ethylhexylglycerin, Tocopheryl Acetate, Alumina, Aluminum Hydroxide, Silica, Adenosine, Citrus Aurantium Dulcis (Orange) Peel Oil, Dimethicone, Sodium Hyaluronate, Pinus Sylvestris Leaf Oil, Citrus Aurantifolia (Lime) Oil, Eucalyptus Globulus Leaf Oil, Tocopherol, Citrus Limon (Lemon) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Ascorbyl Palmitate, Butylene Glycol, Camellia Sinensis Leaf Extract, Portulaca Oleracea Extract, Cynara Scolymus (Artichoke) Leaf Extract, Aloe Barbadensis Leaf Extract, 1,2-Hexanediol.",0,0,0,1,52.3949,-6.070791
434,438,SPF_Oily,MOROCCANOIL,After-Sun Milk Soothing Body Lotion,['28'],"-Argan Oil: Very rich in tocopherols (Vitamin E), essential fatty acids, and antioxidants; natural oil helps to hydrate and nourish the skin to help improve the look of texture and tone.
-Coconut Oil: Helps lock in moisture to improve the skin’s texture.
-Glycerin: A humectant that supports the skin’s elasticity and provides long-lasting moisture.

Water, Caprylic/Caprlc Triglyceride, Glycerin, Cyclopentasiloxane, Cetearyl Alcohol, Dicaprylyl Carbonate, Sorbitol, Peg-8, Cocos Nucifera (Coconut) Oil, Argania Spinosa (Argan) Kernel Oil, Tocopherol, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice Powder, Passiflora Incarnata Seed Oil, Gardenia Tahitensis Flower Extract, Microcrystalline Cellulose, Tyrosine, Ornithine Hcl, Arginine Hcl, Cellulose Gum, Fragrance, Menthyl Lactate, Inulin Lauryl Carbamate, Caprylyl Glycol, Sodium Polyacrylate, Sodium Bicarbonate, Ethylhexylglycerin, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Silica, Triethanolamine, Phenoxyethanol.",1,1,1,1,9.319589,75.410385
