index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily,X,Y,dist
438,SPF_Oily,IT COSMETICS,Anti-Aging Armour Tinted Sunscreen SPF 50+,['38'],"-Peptides: Help reduce the appearance of wrinkles for a smoother, firmer look.
-Niacin (B-vitamin): Supports skin barrier function, which creates the appearance of a more even tone and diminishes the look of hyperpigmentation and blemishes.
-Collagen: Supports natural skin elasticity for a youthful, smooth appearance.
-Antioxidants: Protect against free radical damage, which can cause skin inflammation and aging.
-Titanium Dioxide 12.1%, Zinc Oxide 6.3%: Sunscreens.

Water, Cyclopentasiloxane, Butyloctyl Salicylate, C12-15 Alkyl Benzoate, Butylene Glycol Dicaprylate/Dicaprate, Silica, Glycerin, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Hydrogenated Polydecene, Polymethyl Methacrylate, Caprylyl Methicone, Peg-9 Polydimethylsiloxyethyl Dimethicone, Aluminum Hydroxide, Cetyl Peg/Ppg-10/1 Dimethicone, Stearic Acid, Polyglyceryl-4 Isostearate, Hexyl Laurate, Triethoxycaprylylsilane, Magnesium Sulfate, Caprylyl Glycol, Phenoxyethanol, Ethylhexylglycerin, Quaternium-18 Bentonite, Sorbitan Sesquioleate, Pueraria Lobata Root Extract, 1,2-Hexanediol, Disodium Edta, Butylene Glycol, Citrus Grandis (Grapefruit) Peel Oil, Vitis Vinifera (Grape) Seed Oil, Persea Gratissima (Avocado) Oil, Punica Granatum Seed Oil, Cholesterol, Niacinamide, Hydrolyzed Hyaluronic Acid, Colloidal Oatmeal, Anthemis Nobilis Flower Water, Lactobacillus/Honeysuckle Flower/Licorice Root/Morus Alba Root/Pueraria Lobata Root/Schizandra Chinensis Fruit/Scutellaria Baicalensis Root/Sophora Japonica Flower Extract Ferment Filtrate, Perfluorohexane, Olea Europaea (Olive) Leaf Extract, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Indicum Flower Extract, Magnolia Kobus Bark Extract, Glycine Soja (Soybean) Sprout Extract, Cinnamomum Cassia Bark Extract, Artemisia Princeps Leaf Extract, Diospyros Kaki Leaf Extract, Morus Alba Fruit Extract, Perfluorodecalin, Pentafluoropropane, Curcuma Longa (Turmeric) Root Extract, Steareth-20, Hydrolyzed Silk, Citric Acid, Potassium Sorbate, Sodium Benzoate, N-Hydroxysuccinimide, Hydrolyzed Collagen, Caprylhydroxamic Acid, Carnitine Hcl, Folic Acid, Niacin, Ascorbic Acid, Biotin, Thiamine Hcl, Retinyl Palmitate, Riboflavin, Pantothenic Acid, Tocopherol, Chrysin, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Chlorhexidine Digluconate. [+/-: Iron Oxides (Ci 77491, Ci 77492, Ci 77499)].",1,1,1,1,396.2628,66.4661,340.8232160119495
360,SPF_Oily,IT COSMETICS,CC+ Cream Oil-Free Matte with SPF 40,['39'],"-Collagen: Supports skin elasticity for a youthful, smooth appearance.
-Peptides: Help reduce the appearance of wrinkles and support natural collagen for the smoother, firmer-looking skin.
-Charcoal: Minimizes the look of pores and cleans your skin by absorbing excess oils and surface impurities.

Water, Dimethicone, Butylene Glycol Dicaprylate/Dicaprate, Butylene Glycol, Titanium Dioxide [Nano] / Titanium Dioxide, Zinc Oxide, Cyclopentasiloxane, Dimethicone/Vinyl Dimethicone Crosspolymer, Butyloctyl Salicylate, Cetyl Peg/Ppg-10/1 Dimethicone, Snail Secretion Filtrate, Sodium Chloride, Bis-Diglyceryl Polyacyladipate-2, Aluminum Hydroxide, Stearic Acid, Disteardimonium Hectorite, Sorbitan Isostearate, Polyglyceryl-4 Isostearate, Hexyl Laurate, Triethoxycaprylylsilane, Triethyl Citrate, Ethyl Hexanediol, Sodium Benzoate, Potassium Sorbate, Polymethylsilsesquioxane, Tocopheryl Acetate, Phenoxyethanol, Disodium Edta, Canadian Colloidal Clay, Moroccan Lava Clay, Avena Sativa Kernel Extract / Oat Kernel Extract, Glycerin, Niacinamide, Curcuma Longa Root Extract / Turmeric Root Extract, Sulfur, Cholesterol, Anthemis Nobilis Flower Water, Perfluorohexane, Persea Gratissima Fruit Extract / Avocado Fruit Extract, Maltodextrin, 1,2-Hexanediol, Vitis Vinifera Seed Extract / Grape Seed Extract, Camellia Sinensis Leaf Extract, Salix Alba Bark Extract / Willow Bark Extract, Magnolia Kobus Bark Extract, Chrysanthemum Indicum Flower Extract, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Glycine Soja Sprout Extract / Soybean Sprout Extract, Perfluorodecalin, Serica Extract / Silk Extract, Hydrolyzed Silk, Aloe Barbadensis Leaf Extract, Perfluoromethylcyclopentane, Citric Acid, Olea Europaea (Olive) Leaf Extract, Artemisia Princeps Leaf Extract, Cinnamomum Cassia Bark Extract, Pueraria Lobata Root Extract, Diospyros Kaki Leaf Extract, Morus Alba Fruit Extract, Steareth-20, Melaleuca Alternifolia Flower/Leaf/Stem Extract - Tea Tree Flower/Leaf/Stem Extract, Punica Granatum Fruit Juice, Hydrolyzed Collagen, Ethylhexylglycerin, Charcoal Powder, Lactobacillus/Honeysuckle Flower/Licorice Root/Morus Alba Root/Pueraria Lobata Root/Schisandra Chinensis Fruit/Scutellaria Baicalensis Root/Sophora Japonica Flower Extract Ferment Filtrate, Chlorhexidine Digluconate, N-Hydroxysuccinimide, Palmitoyl Tripeptide-1, Hydrolyzed Hyaluronic Acid, Chrysin, Palmitoyl Tetrapeptide-7, [+/- May Contain: Ci 77491, Ci 77492, Ci 77499/Iron Oxides, Ci 77891/Titanium Dioxide].",0,0,0,1,100.23177,377.87698,346.4409364600263
387,SPF_Oily,KIEHL'S SINCE 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,['61'],"-Vitamin E: Minimizes the look of pores.
-Sunscreen Actives (Avobenzone 3%, Homosalate 10.7%, Octisalate 6%, and Oxybenzone 3.9%): Helps protect skin from UV rays.

Water, Cyclopentasiloxane, Alcohol Denat., Silica, Dicaprylyl Ether, Styrene/Acrylates Copolymer, PEG-30 Dipolyhydroxystearate, Dimethicone, Cyclohexasiloxane, Polymethylsilsesquioxane, Nylon-12, Dicaprylyl Carbonate, Phenoxyethanol, Lauryl PEG/PPG-18/18 Methicone, Sodium Chloride, Caprylyl Glycol, PEG-8 Laurate, Poly C10-30 Alkyl Acrylate, Disteardimonium Hectorite, Tocopherol, Isostearyl Alcohol, P-Anisic Acid, Disodium EDTA, Dodecene, Poloxamer 407.",0,0,0,1,193.59738000000002,290.03494,348.43639832165405
389,SPF_Oily,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,['60'],"-Ethylhexyl Methoxycinnamate: 7%
-Titanium Dioxide: 4.15%
-Zinc Oxide: 9.8%

Phyllostachis Bambusoides Juice, Cyclopentasiloxane, Cyclohexasiloxane, Peg-10 Dimethicone, Phenyl Trimethicone, Butylene Glycol, Butylene Glycol Dicaprylate/Dicaprate, Alcohol, Arbutin, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Acrylates/Ethylhexyl Acrylate/Dimethicone Methacrylate Copolymer, Polyhydroxystearic Acid, Sodium Chloride, Polymethyl Methacrylate, Aluminium Hydroxide, Stearic Acid, Disteardimonium Hectorite, Triethoxycaprylylsilane, Ethylhexyl Palmitate, Lecithin, Isostearic Acid, Isopropyl Palmitate, Phenoxyethanol, Polyglyceryl-3 Polyricinoleate, Acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer, Dimethicone, Disodium Edta, Trimethylsiloxysilicate, Ethylhexyglycerin, Dimethicone/Vinyl Dimethicone Crosspolymer, Water, Silica, Camellia Japonica Seed Oil, Camillia Sinensis Leaf Extract, Caprylyl Glycol, 1,2-Hexanediol, Fragrance, Titanium Dioxide, Iron Oxides (Ci 77492, Ci 77491, Ci77499).",1,1,1,1,248.75975,257.60965,356.53287772979365
403,SPF_Oily,FARMACY,Green Defense Daily Mineral Sunscreen,['36'],"-Titanium Dioxide 2.4%
-Zinc Oxide 5.82%

Water (Aqua), Ethyl Macadamiate, Cyclopentasiloxane, Ethylhexyl Palmitate, C12-15 Alkyl Benzoate, Propanediol, Polysorbate 80, Glyceryl Stearate, PEG-100 Stearate, Cetyl Alcohol, Polyglyceryl-6 Isostearate, Dimethicone, Echinacea Purpurea Root Extract, Aronia Melanocarpa Fruit Extract, Hydrolyzed Verbascum Thapsus Flower, Tagetes Erecta Flower Extract, Alteromonas Ferment Extract, Helianthus Annuus (Sunflower) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Malic Acid, Tocopherol, Myristic Acid, Glycerin, Hydrogenated Lecithin, Panthenol, Stearic Acid, Microcrystalline Cellulose, Alumina, Behenic Acid, Stearyl Alcohol, Caprylyl Methicone, Cyclohexasiloxane, Isohexadecane, Triethoxysilylethyl Polydimethylsiloxyethyl Hexyl Dimethicone, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, 1,2-Hexanediol, Behenyl Alcohol, Triethoxycaprylylsilane, Polyhydroxystearic Acid, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cellulose Gum, Sorbitan Oleate, Butylene Glycol, Phenoxyethanol, Caprylyl Glycol, Ethylhexylglycerin, Sodium Benzoate, Potassium Sorbate, Sodium Citrate, Citric Acid, Sodium Phytate.",0,0,0,1,161.42197,351.50385,358.8336301038218
428,SPF_Oily,DR. JART+,Black Label Detox BB Beauty Balm,['36'],"Water, Cyclopentasiloxane, Phenyl Trimethicone, Methylpropanediol, Caprylic/Capric Triglyceride, Cyclomethicone, Glycerin, Lauryl PEG-10 Tris(Trimethylsiloxy)silylethyl Dimethicone, Niacinamide, Dipentaerythrityl Hexahydroxystearate/hexastearate/hex Arosinate, Butylene Glycol Dicaprylate/dicaprate, Dimethicone/vinyl Dimethicone Crosspolymer, Pentylene Glycol, Disteardimonium Hectorite, Diisostearyl Malate, Isoeicosane, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Synthetic Fluorphlogopite, Magnesium Sulfate, Iron Oxides, Silica Dimethyl Silylate, Acrylates/dimethicone Copolymer, Triethoxycaprylylsilane, Oryza Sativa (Rice) Bran Oil, Vegetable Oil, Caprylyl Glycol, Glyceryl Caprylate, Aminopropyl Dimethicone, Rhus Succedanea Fruit Wax, Helianthus Annuus (Sunflower) Seed, Oryza Sativa (Rice) Bran Wax, Polymethylsilsesquioxane, Ethylhexylglycerin, Tocopheryl Acetate, Alumina, Aluminum Hydroxide, Silica, Adenosine, Citrus Aurantium Dulcis (Orange) Peel Oil, Dimethicone, Sodium Hyaluronate, Pinus Sylvestris Leaf Oil, Citrus Aurantifolia (Lime) Oil, Eucalyptus Globulus Leaf Oil, Tocopherol, Citrus Limon (Lemon) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Ascorbyl Palmitate, Butylene Glycol, Camellia Sinensis Leaf Extract, Portulaca Oleracea Extract, Cynara Scolymus (Artichoke) Leaf Extract, Aloe Barbadensis Leaf Extract, 1,2-Hexanediol.",0,0,0,1,52.195568,471.4501,362.5639464574371
391,SPF_Oily,LANCÔME,Rénergie Lift Multi-Action Ultra Dark Spot Correcting Cream SPF 30,['109'],"-Avobenzone (3%), Octisalate (5%), and Octocrylene (7%): Helps filter out the sun.

Avobenzone 3%, Octisalate 5%, Octocrylene 7%, Water, Glycerin, Dimethicone, Isononyl Isononanoate, Propanediol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Alcohol Denat., Bis-Peg-18 Methyl Ether Dimethyl Silane, Polyglyceryl-6 Distearate, Jojoba Esters, Tocopherol,Limnanthes Alba (Meadowfoam) Seed Oil, Acacia Decurrens Flower Wax, Guanosine, Cyathea Medullaris Leaf Extract, Sodium Hyaluronate, hydrolyzed linseed extract,Sodium Hydroxide, Sodium Dodecylbenzenesulfonate, Sodium Benzoate, Red 33, Sodium Levulinate, Phenoxyethanol, Adenosine, Peg-8 Laurate, Helianthus Annuus (Sunflower) Seed Wax, Polyglyceryl-3 Beeswax, Polyglycerin-3, Ammonium Acryloyldimethyltaurate/Steareth-25 Methacrylate Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethiconol, Limonene, Xanthan Gum, Benzyl Alcohol, Cinnamic Acid, Leontopodium Alpinum Flower/Leaf Extract, Capryloyl Salicylic Acid, Caprylyl Glycol, Geraniol, Disodium Stearoyl Glutamate, Disodium Edta, Cetyl Alcohol, Citric Acid, Potassium Sorbate, Scutellaria Baicalensis Root Extract, Levulinic Acid, Styrene/Acrylates Copolymer, Glyceryl Caprylate, Fragrance.",0,0,0,1,343.36252,252.38428,386.7200747733895
455,SPF_Oily,COOLA,Mineral Body Sunscreen SPF 50,['32'],"-Titanium Dioxide 3.20%, Zinc Oxide 7.00%: Broad Spectrum UVA/UVB protection.
-Plant Protection®: Featuring naturally effective, antioxidant-rich nutrients to help fight free radicals and nourish skin.
-Safflower Oleosomes: Plant-derived encapsulation technology that optimizes the efficacy of our formula.

Active Ingredients: Titanium Dioxide 3.20% (Sunscreen), Zinc Oxide 7.00% (Sunscreen)

Inactive Ingredients: Aloe Barbadensis Leaf Juice (organic), Amyris Balsamifera Bark Oil, Arachidyl Alcohol, Arachidyl Glucoside, Behenyl Alcohol, Benzyl Acetate, Brassica Camprestris Seed Oil, Butyloctyl Salicylate, C30-38 Olefin/Isopropyl Maleate/MA Copolymer, Camelina Sativa Seed Oil, Cananga Odorata Flower Oil, Caprylic/Capric Triglyceride, Carthamus Tinctorius (Safflower) Oleosomes, Cetyl Alcohol, Chlorphenesin, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Extract, Citrus Paradisi (Grapefruit) Peel Oil, Cocos Nucifera (Coconut) Oil (ORGANIC), Ethylhexylglycerin, Evernia Prunastri (Oakmoss) Extract, Glycerin (ORGANIC), Glyceryl Stearate, Laminaria Digitata (Algae) Extract (ORGANIC), Limnanthes Alba (Meadowfoam) Seed Oil, Magnesium Sulfate, Mauritia Flexuosa (Buriti) Fruit Oil (ORGANIC), Methyl Anthranilate, Neopentyl Glycol Diheptanoate, Opuntia Ficus-Indica Flower/Stem Extract, Pelargonium Graveolens Flower Oil, Polymethyl Methacrylate, Polysorbate 60, Rubus Idaeus (Red Raspberry) Seed Oil, Silica, Simmondsia Chinensis (Jojoba) Seed Oil (ORGANIC), Sorbitan Sesquioleate, Sorbitan Tristearate, Stearyl Alcohol, Stearyl/Octyldodecyl Citrate Crosspolymer, Tocopherol, Triethyl Citrate, VP/Hexadecene Copolymer.",0,0,0,1,283.57552999999996,346.50412,397.70732004813294
366,SPF_Oily,No Info,No Info,[],"-Centella Asiatica Complex: Protects from environmental stressors causing sensitized skin.
-Herbs Complex: Supports skin for a vibrant appearance.
-Minerals Solution and Panthenol: Supports skin's moisture barrier.

Water, Centella Asiatica Leaf Water, Isononyl Isononanoate, Caprylic / Capric Triglyceride, Isotridecyl Isononanoate, Butylene Glycol, Methyl Methacrylate Crosspolymer, Beeswax, Glycerin, Niacinamide, Polymethylsilsesquioxane, Pan-Thenol, Iron Oxides (CI 77491), Iron Oxides (CI 77492), Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Aluminum Hydroxide, Disteardimonium Hectorite, Sodium Benzoate, Chromium Oxide Greens, Potassium Sorbate, Fragaria Vesca (Strawberry) Leaf Extract, Disodium EDTA, Alcohol, Asiaticoside, Aden- Osine, Triethoxycaprylylsilane, Lavandula Angustifolia (Lavender) Oil, Asiatic Acid, Madecassic Acid, Rosmarinus Officinalis (Rosemary) Leaf Oil, 1,2- Hexanediol, Anthemis Nobilis Flower Oil, Houttuynia Cordata Extract, Centella Asiatica Extract, Gentiana Lutea Root Extract, Artemisia Absinthium Extract, Achillea Millefolium Extract, Arnica Montana Flower Extract, Aniba Rosodora (Rosewood) Wood Oil, Madecassoside, Centella Asiatica Meristem Cell Culture, Xanthan Gum, Titanium Dioxide, Zinc Oxide, Methylpropanediol, Bis-Hydroxyethoxypropyl Dimethicone, Butyloctyl Salicylate, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Magnesium Sulfate, Caprylyl Glycol, Synthetic Fluorphlogopite, Glyceryl Caprylate, Zein, Ethylhexylglycerin, Citrus Paradisi (Grapefruit) Peel Oil, Silica Dimethyl Silylate, Zea Mays (Corn) Starch, Helianthus Annuss (Sunflower) Seed Oil, Hydrogenated Lecithin, Tocopherol, Dipotassium Phosphate, Sodium Chloride, Calcium Stearate, Glossypium Herbaceum (Cotton) Extract, Anastatica Hierochuntica Extract, Pentylene Glycol, Magnesium Aspartate, Zinc Gluconate, Lecithin, Brassica Campestris (Rapeseed) Sterols, Leuconostoc / Radish Root Ferment Filtrate, Sucrose Laurate, Polyglyceryl-2 Caprate, Phenoxyethanol, Gluconolactone, Lysolecithin, Cermaide NP, Copper Gluconate, Sodium Ascorbyl Phosphate.",0,0,0,1,456.30188,174.86601000000002,398.05062132557055
358,SPF_Oily,FRESH,Sugar Lip Balm Sunscreen SPF 15,['24'],"-Sugar: A natural humectant known to prevent moisture loss.
-Meadowfoam and Black Currant Seed Oils: Help moisturize.
-Grapeseed Oil: Helps to smooth and soften and is rich in antioxidants known to protect from damaging free radicals.
-Avobenzone and Octinoxate: Provide SPF 15 UVA/UVB sun protection.

Octinoxate (Ethylhexyl Methoxycinnamate) 7.49%, Oxybenzone (Benzophenone-3) 2%. Cera Alba (Beeswax), Ricinus Communis (Castor) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Hydrogenated Olive Oil Decyl Esters, Vitis Vinifera (Grape) Seed Oil, Parfum (Fragrance), Copernicia Cerifera (Carnauba) Wax, Persea Gratissima (Avocado) Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Ribes Nigrum (Black Currant) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Rosa Damascena Flower Water, Retinyl Palmitate, Ascorbyl Palmitate, Ascorbyl Tetraisopalmitate, Tocopherol, Sucrose Tetrastearate Triacetate, Ci 15985 (Yellow 6 Lake), Ci 77891 (Titanium Dioxide), Ci 15850 (Red 7 Lake), Polyglyceryl-3 Polyricinoleate, Ci 77491 (Iron Oxides), Ci 77499 (Iron Oxides), Propyl Gallate, Limonene, Benzyl Alcohol, Linalool, Bht, Citral, Citronellol, Geraniol. [May Contain : CI 15850 (Red 6, Red 7, Red 7 Lake) , CI 15985 (Yellow 6, Yellow 6 Lake) , CI 19140 (Yellow 5, Yellow 5 Lake) , CI 42090 (Blue 1 Lake) , CI 45410 (Red 27, Red 27 Lake, Red 28 Lake), CI 77491, CI 77492, CI 77499 (Iron Oxides) , CI 77891 (Titanium Dioxide)].",0,0,0,1,208.53427,431.19858,400.742297736503
409,SPF_Oily,DR. JART+,Cicapair™ Tiger Grass Camo Drops SPF 44,['46'],"-Centella Asiatica Complex: Comforts and supports sensitized skin.
-Herbs Complex and Minerals Solution: Strengthen skin and relieve stresses.
-Green Energy Complex: Nurtures and protects skin.

Cyclopentasiloxane, Centella Asiatica Extract, Isononyl Isononanoate, Butylene Glycol, Titanium Dioxide, Zinc Oxide, Glycerin, Niacinamide, Polymethylsilsesquioxane, Methyl Methacrylate Crosspolymer, Water, Sodium Chloride, Disteardimonium Hectorite, Iron Oxides (CI 77492), Aluminum Hydroxide, Triethoxycaprylylsilane, Acrylates/Dimethicone Copolymer, Chromium Oxide Greens, Beeswax, Disodium EDTA, Asiaticoside, Hydrogenated Lecithin, Lavandula Angustifolia (Lavender) Oil, Asiatic Acid, Rosmarinus Officinalis (Rosemary) Leaf Oil, Centella Asiatica Leaf Water, Helianthus Annuus (Sunflower) Seed Oil, Houttuynia Cordata Extract, Alcohol, Caprylic/Capric Triglyceride, Phenoxyethanol, Anthemis Nobilis Flower Oil, Lecithin, Arnica Montana Flower Extract, Aniba Rosaeodora (Rosewood) Wood Oil, Ethylhexylglycerin, Madecassoside, Methyl Trimethicone, Butyloctyl Salicylate, Pentaerythrityl Tetraisostearate, Diphenysiloxy Phenyl Trimethicone, Dipropylene Glycol, Isododecane, Lauryl PEG-10 Tris (Trimethysiloxy) Silylethyl Dimethicone, Magnesium Sulfate, Polyglyceryl-4 Isostearate, Dipentaerythrityl Hexahydroxystearate / Hexastearate / Hexarosinate, 1,2-Hexanediol, Iron Oxides (CI 77491), Caprylyl Glycol, Synthetic Fluorphlogopite, Glyceryl Caprylate, Zein, Silica Dimethyl Silylate, Adenosine, Zea Mays (Corn) Starch, Citrus Paradisi (Grapefruit) Peel Oil, Dipotassium Phosphate, Calcium Stearate, Gossypium Herbaceum (Cotton) Seed Oil, Panthenol, Tocopherol, Anastatica Hierochuntica Extract, Pentylene Glycol, Magnesium Aspartate, Zinc Gluconate, Brassica Campestris (Rapeseed) Sterols, Leuconostoc / Radish Root Ferment Filtrate, Sucrose Laurate, Polyglyceryl-2 Caprate, Fragaria Vesca (Strawberry) Fruit Extract, Lysolecithin, Ceramide NP, Copper Gluconate, Sodium Ascorbyl Phosphate, Madecassic Acid.",0,0,0,1,444.15958,205.57506999999998,403.8628186098195
354,SPF_Oily,SUPERGOOP!,Unseen Sunscreen SPF 40,['34'],"-Complex Derived from Meadowfoam Seed: Increases hydration levels, resulting in a more even skin texture.
-Red Algae: Helps protect against blue light emitted by electronic devices.
-Frankincense: Provides a soothing effect.

Avobenzone, 3%, Homosalate 8%, Octisalate 5%, Octocrylene 4%, Isododecane, Dimethicone Crosspolymer, Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer, Polymethylsilsesquioxane, Isohexadecane, Dicaprylyl Carbonate, Meadowfoam Estolide, Caprylic/Capric Triglyceride, Polyester-7, Neopentyl Glycol Diheptanoate, Lithothamnion Calcareum Extract, Caprylyl Glycol, Butyrospermum Parkii (Shea) Butter, Jojoba Esters, Mannitol, Olibanum, Lecithin, Microcrystalline Cellulose, Diatomaceous Earth, Zinc Sulfate, Silica, Tocopherol.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-417.44202,-304.8125,
356,SPF_Oily,SUPERGOOP!,PLAY Everyday Lotion SPF 50 with Sunflower Extract,['22'],"-Sunflower Extract: Rich in beta carotene and helps protect your skin from external environmental elements.
-Rosemary Leaf Extract: Has a calming effect on the skin and is rich in antioxidants.

Avobenzone 3%, Homosalate 10%, Octisalate 5%, Water, Polyester-8, Acrylates Copolymer, Diisopropyl Sebacate, Glycerin, Isodecyl Neopentanoate, Isododecane, Lauryl Lactate, Cetyl Alcohol, Potassium Cetyl Phosphate, Brassica Campestris/Aleurites Fordi Oil Copolymer, Oryza Sativa (Rice) Bran Extract, Cetearyl Olivate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyacetophenone, Sorbitan Olivate, Diethylhexyl Syringylidenemalonate, Aniba Rosaeodora (Rosewood) Wood Oi, Chlorphenesin, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Limon (Lemon) Peel Oil, Ethylhexylglycerin, Eucalyptus Globulus Leaf Oil, Ocimum Basilicum (Basil) Flower/Leaf Extract, Pelargonium Graveolens Flower Oil, Pogostemon Cablin Oil, Pentylene Glycol, 1,2-Hexanediol, Caprylyl Glycol, Xanthan Gum, Helianthus Annuus (Sunflower) Extract, Behenic Acid, Cetyl Behenate, Isostearyl Isostearate, Trisodium Ethylenediamine Disuccinate, Tocopherol, Allantoin, Rosmarinus Officinalis (Rosemary) Leaf Extract, Caprylic/Capric Triglyceride, Panthenol, Pentasodium Triphosphate, Citric Acid

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-267.09607,-417.43362,
